"id_evento","data_publicacao","fonte","titulo","pagina","municipio","localidade","tipo_camada","dimensao_analitica","tipo_relacao_variavel","codigo_variavel","nivel_criticidade","observacao","aproximacao_variavel","nota_analista","cod_loteamento","nivel_confianca_loteamento","papel_no_ciclo","id_caso_pressao","entra_ipst"
"TL_20260123_003","2026-01-23","Tribuna Liberal","1o feminicidio de 2026 em Sumare - suspeito preso em Hortolandia","09","Sumare","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","R21 aplicada; suspeito capturado em territorio de Hortolandia; sinal de inicio de serie CH_VIOLENCIA_GENERO_2026 na regiao; corpo encaminhado ao IML de Americana","","resumo=Yasmim Evely da Silva (25) espancada ate a morte pelo companheiro de 29 anos no Jardim Nova Esperanca I em Sumare na manha de 22/01; PM acionada as 6h14 como violencia domestica e constatou obito no local; suspeito fugiu e foi preso horas depois em Hortolandia; 1o feminicidio de 2026 em Sumare; caso registrado no 4o DP e na DDM de Sumare | tipo_abrangencia=regional | polaridade_evento=negativo | tipo_origem_evento=seguranca","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260123_004","2026-01-23","Tribuna Liberal","IPTU 2026 - carnes e isencoes Hortolandia","08","Hortolandia","nao_identificado","GOVERNANCA","renda_trabalho","contextual","GOV_MUNICIPAL","baixa","Isencao LOAS diretamente relevante para populacao vulneravel atendida pelo SMIDS; REFIS pode servir como indicador de stress economico se monitorado ao longo dos anos; segunda via disponivel online","","resumo=Carnes do IPTU 2026 chegam ate fevereiro para 90 mil contribuintes de Hortolandia; cota unica com 5% de desconto vencendo em 10/03; parcelamento em ate 10x; REFIS prorrogado ate 31/03/2026; isencao prevista no Codigo Tributario Municipal para aposentados pensionistas pessoas carentes deficientes e beneficiarios da LOAS | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=administracao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260124_001","2026-01-24","Tribuna Liberal","Repasse FEAS aumenta para R$ 1.479 mi e Hortolandia ganha novo CRAS","04","08 do Estado em 2026 para custeio de servicos e programas do SUAS; nova metodologia de calculo usa CadUnico e rede socioassistencial instalada; valor saltou de ~R$ 500 mil em 2025; municipio sera 2o maior receptor entre os 43 da DRADS Campinas e 26o no Estado; novo CRAS para regiao do Jardim Amanda aprovado com R$ 515 mil; 7o CRAS inaugurado em outubro em Vila Real","nao_identificado","REVISAR(local)","capital_humano","indireta","GOV_ESTADUAL","media","politica_publica","","resumo=Hortolandia recebera R$ 1.479.203 | tipo_abrangencia=Hortolandia | polaridade_evento=nao_aplicavel | tipo_origem_evento=positivo","Jesus Jose Ribeiro da Costa (Diretor de Assistencia Social) e Maria dos Anjos Assis Barros (Secretaria SMIDS) citados na materia; nova metodologia vincula repasse ao numero de inscritos no CadUnico validando diretamente a base de dados do Atlas Social; benchmark solicitado por outros municipios","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260124_002","2026-01-24","Tribuna Liberal","48o BPM/I - estudo de transferencia Sumare para Hortolandia","03","Sumare","nao_identificado","GOVERNANCA","capital_humano","latente","GOV_ESTADUAL","media","Para Hortolandia o evento e latente-positivo (potencial de novo batalhao); para Sumare e negativo (perda de efetivo); juntas as duas cidades somam quase 600 mil habitantes segundo moradores; R22 aplicada parcialmente - acao estrutural ainda sem pressao detonadora","","resumo=Secretaria Estadual de Seguranca Publica confirma estudo tecnico para transferencia da sede do 48o BPM/I de Sumare para Hortolandia; moradores de Sumare reprovam nas redes sociais; alternativas sugeridas incluem nova Cia. do BAEP em Hortolandia; complexo penitenciario de Hortolandia citado como fator na analise estadual; sem decisao definitiva ate a data | tipo_abrangencia=regional | polaridade_evento=positivo | tipo_origem_evento=seguranca","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260124_003","2026-01-24","Tribuna Liberal","75 professores contratados via concurso - Hortolandia","05","Hortolandia","nao_identificado","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","media","Educacao Especial incluida aumenta capacidade de atendimento a criancas com deficiencia e TEA; secretaria Simone Cristina Locatelli; edital publicado no Diario Oficial em 14/01","","resumo=Prefeitura inicia contratacao de 75 novos professores selecionados por concurso publico; primeiros convocados compareceram ao CFPF Paulo Freire em 22/01; atuarao em Educacao Infantil Ensino Fundamental e Educacao Especial; previsao de inicio no ano letivo da rede municipal | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=educacao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260124_004","2026-01-24","Tribuna Liberal","Feminicidio Sumare - monitoramento por camera e controle abusivo","08","Sumare","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","R21 aplicada; desdobramento do evento de 23/01; padrao de controle e isolamento como indicador de risco de feminicidio; delegada Natalia Alves Cabral (DDM Sumare) conduz investigacao; material apreendido em Hortolandia fortalece vinculo territorial","","resumo=Investigacao revela que Yasmim Evely da Silva era monitorada pelo companheiro por camera instalada dentro da residencia; suspeito fugiu levando cartao de memoria e o objeto foi apreendido apos sua prisao em Hortolandia; testemunhas relatam relacionamento conturbado com comportamentos abusivos e controle de deslocamento; historico criminal do acusado inclui tentativa de roubo | tipo_abrangencia=regional | polaridade_evento=negativo | tipo_origem_evento=seguranca","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260125_001","2026-01-25","Tribuna Liberal","Viaduto da Vila Real - entrega em marco e liberacao em 28/01","04","Hortolandia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","media","Microsoft em implantacao no entorno como contrapartida para duplicacao da Estrada Valencio Calegari; revitalizacao da Praca da Igreja Matriz prevista apos entrega; novas ligacoes em andamento no Santa Emilia Jd. Sumarezinho e Jd. Santa Clara do Lago; secretario Atilio Andre Pereira; prefeito Zeze Gomes","","resumo=Viaduto da Vila Real ligando SP-101 a Rodovia Anhanguera sera entregue ate marco/2026; transito liberado em 28/01 apos 90% de conclusao pela Rumo Logistica; fluxo estimado de 30 mil veiculos/dia (vs 22 mil anteriores); investimento total de R$ 60 mi; aguardado ha mais de 40 anos; integra pacote viario que inclui Superviario e viadutos Jd. Nova Europa e Rosolem | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=infraestrutura","Vila Real","alto","REVISAR","","REVISAR"
"TL_20260125_002","2026-01-25","Tribuna Liberal","Uniformes escolares confeccionados por mulheres em vulnerabilidade social","08","Hortolandia","nao_identificado","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","media","SMIDS diretamente envolvida na producao como politica de inclusao produtiva; Programa Acerte (Acao Cidada de Requalificacao Trabalho e Educacao) e Secretaria de Governo; 10 anos de historico do projeto; entrega as familias prevista para fevereiro; cada aluno recebe 2 camisetas e 1 short ou short-saia","","resumo=Prefeitura finaliza confeccao de 75.000 pecas de uniformes de verao para 25.000 alunos da rede municipal; producao realizada por 50 mulheres em situacao de vulnerabilidade social bolsistas do curso de Costura Industrial via Programa Acerte; CQP II (Secretaria de Inclusao e Desenvolvimento Social) no Jardim Terras de Santo Antonio; uniformes de inverno ja em producao para entrega em abril/maio | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=educacao","Jardim Terras de Santo Antonio","medio","REVISAR","","REVISAR"
"TL_20260125_003","2026-01-25","Tribuna Liberal","Ex-servidor condenado por estelionato - Prefeitura Hortolandia","07","Hortolandia","nao_identificado","PRESSAO_SOCIAL","renda_trabalho","contextual","SMIDS_EXT","baixa","dado_auditavel; fraude individual contra erario; sem impacto sistemico sobre populacao vulneravel; R24 aplicado (evento pontual administrativo); ressarcimento civel pendente","","resumo=Ex-tecnico de enfermagem condenado por estelionato: recebeu salarios da prefeitura por 14 meses (out 2019 - out 2020) enquanto trabalhava no HC Unicamp; prejuizo de R$ 39.401 aos cofres publicos; demitido em 17/02/2022; condenado a 1 ano e 2 meses em regime semiaberto substituido por prestacao pecuniaria e servicos comunitarios; 2a Vara Criminal; 2o caso paralelo: ex-servidor condenado por uso irregular de veiculo oficial causando dano de R$ 27.962 (1a Vara Civel) | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=administracao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260125_004","2026-01-25","Tribuna Liberal","Editorial - feminicidios 2026 expoe violencia de genero na regiao","02","Regional","nao_identificado","IVS","capital_humano","contextual","SMIDS_EXT","alta","contexto_sociopolitico; editorial regional que consolida e nomeia Hortolandia na serie CH_VIOLENCIA_GENERO_2026; valida padroes identificados nos eventos de 22-24/01; referencia a Lei Maria da Penha insuficiencia de delegacias especializadas e casas de acolhimento; primeira analise regional do fenomeno no corpus jan/2026","","resumo=Editorial do jornalista Cezar Oliveira cita Hortolandia com frequencia nos noticias policiais revelando escalada de violencia contra mulheres de diferentes idades e classes sociais; texto abrange os seis municipios (Sumare Nova Odessa Americana Monte Mor Hortolandia Paulinia) e aponta falhas estruturais na prevencao; destaca sinais previos ignorados violencia psicologica controle excessivo como precursores; cobra politicas integradas de saude assistencia social educacao e justica | tipo_abrangencia=regional | polaridade_evento=negativo | tipo_origem_evento=seguranca","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260130_001","2026-01-30","Tribuna Liberal","Fundo Social - Campanha do Agasalho 100 mil pecas + visita prefeito","06","Hortolandia","nao_identificado","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","media","dado_auditavel; secretaria Maria dos Anjos Assis Barros; Fundo Social I no Remanso Campineiro; Varais Solidarios distribuidos em diversas regioes; 100+ mil pecas = maior campanha historica; sinalizacao de ampliacao das acoes para 2026","","resumo=Prefeito Zeze Gomes visita sede do Fundo Social de Solidariedade I (Remanso Campineiro) e parabeniza equipes pelo trabalho em favor de familias em situacao de vulnerabilidade; Campanha do Agasalho 2025 arrecadou mais de 100 mil pecas (roupas agasalhos cobertores); distribuicao feita via familias cadastradas e Varais Solidarios em diversas regioes da cidade; prefeito compromete intensificacao das acoes em 2026 para familias mais vulneraveis; secretaria Maria dos Anjos Assis Barros presente; prefeito Zeze relata trajetoria pessoal de vulnerabilidade (dormiu sob viaduto Aquidaban Campinas) | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=assistencia_social","Remanso Campineiro","alto","REVISAR","","REVISAR"
"TL_20260130_002","2026-01-30","Tribuna Liberal","Operacao Keravnos - PM e GAECO - mandados em Hortolandia e regiao","06","Regional","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","R21 aplicada; confronto PCC-CV representa pressao territorial sistematica sobre seguranca dos bairros; Hortolandia citada explicitamente como municipio com mandados cumpridos; investigacoes desde 2022 com crimes violentos crescentes; sinal de disputa territorial que afeta capital_humano de populacao vulneravel proxima a pontos de trafico","","resumo=Operacao Keravnos deflagrada por PM e GAECO (MP-SP) com 25 mandados de busca e apreensao em municipios incluindo Americana e Hortolandia; foco na escalada de violencia entre PCC e Comando Vermelho (CV); confronto caracterizado pelo MP como ""guerra urbana"" com execucoes por armas de alto poder de fogo desde 2022; 3 presos e apreensao de drogas armas dinheiro e celulares; disputas por pontos de trafico que eram do PCC e estao sendo contestados pelo CV; CPI-9 de Piracicaba coordena a acao | tipo_abrangencia=regional | polaridade_evento=negativo | tipo_origem_evento=seguranca","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260130_003","2026-01-30","Tribuna Liberal","PF - Operacao Apanhador de Sonhos - abuso sexual infantil digital - Hortolandia","09","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","R21 aplicada - crime de abuso sexual de menores; PF orienta pais e responsaveis sobre monitoramento de internet por criancas; crime digital com vitimas de vulnerabilidade extrema; operacao federal indica que territorio de Hortolandia possui redes de distribuicao de CSAM ativas","","resumo=Policia Federal prende em flagrante homem de 43 anos em Hortolandia durante Operacao Apanhador de Sonhos por posse e compartilhamento de material de abuso sexual de criancas e adolescentes (CSAM) no ambiente digital; segundo preso (19 anos) em Campinas; dispositivos eletronicos apreendidos para pericia; operacao resultante de dois procedimentos investigativos instaurados em Campinas usando inteligencia policial e ferramentas tecnologicas; novas acoes semelhantes previstas para o ano | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=seguranca","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260131_01","2026-01-31","Tribuna Liberal","Viaduto SP-101 - melhora fluxo entre Rosolem e Jd. Sumarezinho","08","Hortolandia","Jd. Rosolem / Jd. Sumarezinho","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","interface_iu","IU_03","Prefeito Zeze Gomes (Republicanos); Secretario de Mobilidade Atilio Andre Pereira citado; obra concluida ha 7 meses; materia e follow-up positivo; R22 — sem novo gatilho de pressao identificavel","nao_identificado","alto","nao_aplicavel","","nao"
"TL_20260131_02","2026-01-31","Tribuna Liberal","Monte Mor decreta emergencia apos 125,8mm de chuva em 72h","04","Monte Mor","Regional","PRESSAO_SOCIAL","infraestrutura_urbana","direta","SMIDS_EXT","alta","impacto_regional_hortolandia","","Prefeito Murilo Rinaldo (PP); Bacia Capivari compartilhada com Hortolandia — relevancia territorial direta; pico 40,6mm no Jd. das Bandeiras influenciado por escoamento de Campinas; vigencia decreto 180 dias","nao_aplicavel","nao_aplicavel","emergencia","IU_ENCHENTES_CAPIVARI_2026","avaliar"
"TL_20260131_03","2026-01-31","Tribuna Liberal","Regiao recebe R$ 198,4 mi de repasse de ICMS; Paulinia e Sumare lideram","03","Hortolandia","Regional","CONTEXTO","renda_trabalho","contextual","SMIDS_EXT","baixa","dado_auditavel","","Proxy de capacidade fiscal municipal para investimento social; relevante para analise comparativa da microrregiao; repasse via IPM conforme Constituicao Federal","nao_aplicavel","nao_aplicavel","nao_aplicavel","","nao"
"TL_20260131_004","2026-01-31","Tribuna Liberal","Mau cheiro da ETE Paulinia - pressao recorrente ha mais de um ano","05","Paulinia","Regional","PRESSAO_SOCIAL","infraestrutura_urbana","direta","SMIDS_EXT","media","impacto_regional_hortolandia","","R20: materia documenta progressao temporal da pressao (mais de um ano — chamada de capa); convergente com charge TL 03/03/2026 sobre ETE regional; candidato a serie temporal IPST-H","nao_identificado","baixo","agravamento","IU_ETE_REGIONAL_2025","avaliar"
"TL_20260131_005","2026-01-31","Tribuna Liberal","Reuniao Arsesp - Prefeitura de Paulinia confirma fiscalizacao extraordinaria","05","Paulinia","Regional","GOVERNANCA","infraestrutura_urbana","indireta","GOV_ESTADUAL","media","impacto_regional_hortolandia","","R22 satisfeito: resposta reativa a pressao persistente documentada em TL_20260131_04a; presenca de Rafael Golin (Sec. Meio Ambiente) e vereador Juninho Lalupe; GOV_ESTADUAL pela natureza regulatoria da Arsesp","nao_identificado","baixo","resposta","IU_ETE_REGIONAL_2025","nao"
"TL_20260131_05","2026-01-31","Tribuna Liberal","Hortolandia entra no catalogo da Sao Paulo State Film Commission","08","Hortolandia","Hortolandia","CONTEXTO","renda_trabalho","contextual","SMIDS_EXT","baixa","contexto_sociopolitico","","Secretario de Cultura Regis Athanazio Bueno; relevancia marginal para IVS-H; mantido por R06 (rebaixamento nao exclusao); sinal de economia criativa e imagem municipal","nao_aplicavel","nao_aplicavel","nao_aplicavel","","nao"
"TL_20260301_001","2026-03-01","Tribuna Liberal","Moradores de Hortolândia voltam a protestar contra mau cheiro da ETE Jatobá e Sabesp reajusta tarifa","4","Hortolândia","Jardim Jatobá / múltiplos loteamentos","PRESSAO_SOCIAL","infraestrutura_urbana","direta","SMIDS_EXT","alerta","multiplos_loteamentos","IU_01","Mais de 15 bairros afetados","protesto 02/01/2026 frente à ETE","obras ago/2025 (R$28mi + 70% concluídas) não resolveram odor","nova ETE selada prometida 2027","tarifa R$6,40/m³ desde 01/01/2026","Sabesp afirma tarifa 15% menor que modelo anterior"
"TL_20260301_002","2026-03-01","Tribuna Liberal","Polícia Civil apura morte de bebê de um mês no Hospital Municipal de Hortolândia","4","Hortolândia","Hortolândia","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","CH_01","Bebê 1 mês 23 dias","sexo masculino","hipótese broncoaspiração","IML Americana","Guarda Municipal acionada pela equipe hospitalar","Prefeitura solidariza e colabora com investigação"
"TL_20260301_003","2026-03-01","Tribuna Liberal","Tarifas do transporte metropolitano sofrem reajuste e impactam região","3","Hortolândia","Regional","IVS","infraestrutura_urbana","direta","IU_03","media","dado_auditavel","","Hortolândia-Campinas passa a R$6,50 a partir 06/01/2026","Monte Mor-Hortolândia-Campinas R$6,70","reajuste por custos operacionais","impacto coletivo em trabalhadores pendulares de renda baixa","IU_03 = renda ≤ ½SM + deslocamento >1h","candidato a variável de pressão sobre mobilidade urbana. Reavaliar como variável estrutural no IVS-H se houver série histórica consistente"
"TL_20260303_001","2026-03-03","Tribuna Liberal","Viaduto Vila Real - rotatoria comeca proxima semana","07","Hortolandia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","IU_03","media","interface_iu","","Conecta Av. Santana Jd. Amanda ao Centro e Nova Hortolandia; secretario de Obras Sergio Torrecillas cita rigor e agilidade cobrados da Rumo; prefeitura concluiu fresagem e sinalizacao no acesso | resumo=Prefeitura recebe documentacao do projeto da rotatoria do viaduto Vila Real; obra comeca na proxima semana com prazo ate abril; viaduto tera 240m e 4 pistas; fluxo esperado de 30 mil veiculos/dia | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=mobilidade","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260303_002","2026-03-03","Tribuna Liberal","Mpox - caso confirmado em Hortolandia","05","Hortolandia","nao_identificado","IVS","capital_humano","indireta","","media","impacto_regional_hortolandia","","Hortolandia Paulinia e Americana integram lista; todos pacientes recuperados sem internacao; sem obitos registrados em 2026 | resumo=Hortolandia figura entre municipios com casos confirmados de mpox em 2026 na area do DRS-7 de Campinas; paciente ja curado; 59 confirmacoes em todo Estado de SP no periodo | tipo_abrangencia=regional | polaridade_evento=negativo | tipo_origem_evento=saude","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260303_003","2026-03-03","Tribuna Liberal","Mes da Mulher - evento para 200 servidoras no Paco","07","Hortolandia","nao_identificado","GOVERNANCA","capital_humano","indireta","","baixa","acao_institucional_smids","","Organizado pelo Departamento das Mulheres; diretora Josefa Teixeira citada; empreendedoras do Jd. Amanda participaram como voluntarias; prefeito Zeze Gomes presente | resumo=Prefeitura reune 200 servidoras na abertura do Mes da Mulher com servicos de autocuidado gratuitos; tema Nada nos foi dado tudo foi conquistado; acao sera levada para outras regioes da cidade | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=assistencia_social","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260303_004","2026-03-03","Tribuna Liberal","Carro invade Escola Estadual Maria Rita Araujo Costa","10","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","contextual","CH_03","alta","sinal_smids_ext","","Veiculo registrado em nome de terceiro; ocupantes recusaram atendimento do Samu e deixaram o local; caso registrado como dano ao patrimonio publico | resumo=Carro invade Escola Estadual no Parque Terras de Santa Maria em Hortolandia derrubando muro e atingindo sala de aula; testemunhas relatam sinais de embriaguez dos ocupantes; Defesa Civil interdita sala; aulas mantidas com remanejamento | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=transito","383","medio","REVISAR","","REVISAR"
"TL_20260303_005","2026-03-03","Tribuna Liberal","ETE Hortolandia - charge sobre bloqueadores de ar","01","Hortolandia","nao_identificado","PRESSAO_SOCIAL","infraestrutura_urbana","contextual","","media","impacto_regional_hortolandia","","Charge sugere que Monte Mor autorizou bloqueadores de ar em hidrometros para evitar medicao; sinal editorial de pressao social acumulada sobre ETE | resumo=Charge de capa faz referencia a odores da ETE de Hortolandia conectando problema a Monte Mor; reforca recorrencia do tema de saneamento e mau cheiro como pressao social observada na cidade | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=saneamento","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR"
"TL_20260424_001","2026-04-24","Tribuna Liberal","87 casos de dengue sao registrados em Hortolandia e combate e intensificado","8","Hortolândia","Chácara Recreio Alvorada; Condomínio Grota Azul","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","","Dados epidemiologicos completos: 87 casos positivos, 1.445 notificacoes totais, 22 notificacoes de chikungunya, 0 casos de zika, 0 obitos. UVZ em operacao nos bairros Chacara Recreio Alvorada e Condominio Grota Azul. 80% dos criadouros dentro das proprias residencias. Vacinacao contra dengue nas UBSs com horarios ampliados em 7 unidades. Calor do outono citado como fator de risco persistente. Fonte primaria para charge de 26/04 (E3 da edicao 9735). Dois bairros identificados com precisao. | edicao=9733","nao_identificado","baixo","emergencia","CH_DENGUE_2026","sim"
"TL_20260424_002","2026-04-24","Tribuna Liberal","Camara de Hortolandia aprova mocao de Clodoaldo que cobra melhorias na agua","4","Hortolândia","Jardim do Bosque; Jardim Mirante; Parque Ortolândia","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","alta","dado_auditavel","","Mocao aprovada em 23/04 pelo vereador Clodoaldo Santos da Silva (Podemos). Bairros com reclamacoes identificados: Jardim do Bosque, Jardim Mirante, Parque Ortolandia. Problemas: odor forte, gosto desagradavel, alteracao de cor. Impacto economico direto: moradores comprando agua mineral. Mocao encaminhada a Prefeitura, vice-prefeito, Sec. Servicos Urbanos Vicente Andreu, Arsesp e Sabesp. Cronologia do ciclo IU_QUALIDADE_AGUA_2026: 22/04 doc Prefeitura a Arsesp -> 23/04 mocao Camara -> 24/04 vistoria ETA -> 25/04 materia completa TL. R22: GOVERNANCA so recebe resposta se houver pressao identificavel como gatilho: satisfeita. R24: acao institucional derivada, nao o fenomeno em si. | edicao=9733","nao_identificado","baixo","resposta","IU_QUALIDADE_AGUA_2026","nao"
"TL_20260424_003","2026-04-24","Tribuna Liberal","Vitima atropelada por caminhao e identificada em Hortolandia","9","Hortolândia","Jardim Nossa Senhora Auxiliadora","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","caso_ilustrativo","","Registro inicial do atropelamento. Vitima identificada na edicao 9734 como Leandro Michael da Silva, 31 anos, morador do Parque do Horto, funcionario do Atacadao Assai. Rua Maria Alves Lorena, Jd. N. Sra. Auxiliadora. Caminhao em manobra. Obito constatado pelo Samu no local. Policia Cientifica realizou levantamento. Corpo ao IML de Americana. R21: violencia letal = direta, nunca contextual. Perfil da vitima (trabalhador, 31 anos, bairro de alta concentracao CadUnico) consistente com populacao vulneravel. Avaliar recorrencia de atropelamentos neste corredor. | edicao=9733","nao_identificado","baixo","emergencia","CH_MORTES_TRANSITO_HORTOLANDIA_2026","avaliar"
"TL_20260424_004","2026-04-24","Tribuna Liberal","Suspeito e preso por trafico apos tentar fugir da PM em Hortolandia","9","Hortolândia","Jardim Nossa Senhora Auxiliadora","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","caso_ilustrativo","","Homem 26 anos preso por trafico. Substancias: maconha, cocaina, dry, crack + material para preparo. Fuga ao perceber PM durante patrulhamento. Bairro: Jd. N. Sra. Auxiliadora, mesmo territorio do atropelamento fatal E3 (mesmo dia 24/04). Coincidencia territorial entre morte no transito e trafico de drogas no mesmo bairro e sinal de concentracao de vulnerabilidade. Verificar recorrencia de ocorrencias neste bairro em edicoes anteriores. Evento individual, mas trafico de drogas e fenomeno coletivo e recorrente (R25). Promover entra_ipst a sim se identificado padrao de recorrencia no corpus. | edicao=9733","nao_identificado","baixo","emergencia","","avaliar"
"TL_20260424_005","2026-04-24","Tribuna Liberal","Hortolandia exporta conhecimento e e referencia em ensino integral no Estado","8","Hortolândia","Jardim Interlagos","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Comitiva de Guariba (RM Ribeirao Preto) visitou EMEB Richard Chibim Naumann no Jd. Interlagos. IDEB acima das projecoes do MEC. 25 mil alunos com kits de uniformes. Secretaria Simone Locatelli. Indicador relevante: IDEB acima da meta e proxy de CH (qualidade educacional) candidato a aproximacao_variavel da dimensao capital humano do IVS-H em fases futuras. | edicao=9733","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260425_001","2026-04-25","Tribuna Liberal","Hortolandia aciona Arsesp e Sabesp por providencias apos odores na agua","12","Hortolândia","multiplos_loteamentos","PRESSAO_SOCIAL","infraestrutura_urbana","direta","SMIDS_EXT","alta","dado_auditavel","","Prefeitura enviou documento oficial a Arsesp em 22/04. Vigilancia Sanitaria coletando amostras para o Instituto Adolfo Lutz. Arsesp realizou vistoria na ETA em 24/04 e deve divulgar relatorio. Sabesp reconheceu publicamente a alteracao na prestacao do servico. Secretario Vicente Andreu: situacao extremamente grave. Fenomeno coletivo, mensuravel (bairros afetados, laudos Adolfo Lutz esperados), serie historica estruturavel por episodio. Verificar relatorio Arsesp nas proximas edicoes. Upgradar nivel_criticidade para alerta se relatorio Adolfo Lutz confirmar contaminacao. | edicao=9734","nao_identificado","baixo","emergencia","IU_QUALIDADE_AGUA_2026","sim"
"TL_20260425_002","2026-04-25","Tribuna Liberal","Hortolandia finaliza obra em nova sede da Mobilidade Urbana no Paco","7","Hortolândia","Paço Municipal","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Predio: 600m2 construidos + 495m2 estacionamento. 26 servidores previstos (agentes de transito, equipe de sinalizacao). CPFL acionada para reforca de rede eletrica. Ocupacao prevista 2026. Dado adicional relevante: predio atual no Remanso Campineiro sera convertido em Escola Publica de Transito, nova politica de educacao viaria para criancas e jovens, potencial GOVERNANCA CH futuro. | edicao=9734","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260425_003","2026-04-25","Tribuna Liberal","Vitima atropelada por caminhao e identificada em Hortolandia","9","Hortolândia","Jardim Nossa Senhora Auxiliadora","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","caso_ilustrativo","","Identificacao da vitima do atropelamento de 23/04: Leandro Michael da Silva, 31 anos, Parque do Horto, funcionario do Atacadao Assai. Vincula este registro ao E3 da edicao 9733. Circunstancias em apuracao pela Policia Civil. R21: violencia letal = direta, nunca contextual. Avaliar: promover entra_ipst a sim se identificado padrao de recorrencia de atropelamentos no Jd. N. Sra. Auxiliadora. | edicao=9734","nao_identificado","baixo","emergencia","CH_MORTES_TRANSITO_HORTOLANDIA_2026","avaliar"
"TL_20260426_001","2026-04-26","Tribuna Liberal","Prefeitura de Hortolandia vai comecar educacao empreendedora nas escolas","6","Hortolândia","nao_identificado","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Parceria Prefeitura + Sebrae. Inicio previsto maio/2026. Material didatico pelo Sebrae; professores da rede capacitados. Em 2025: R$2M+ investidos, 51k atendimentos, +10% faturamento medio nas empresas atendidas. Nova unidade Sebrae prevista no Jardim Amanda (Sebrae + Banco do Povo). Potencial proxy RT futuro. R24: acao estrutural preventiva sem ciclo de pressao identificavel. R22 satisfeita: sem gatilho de pressao, papel_no_ciclo = nao_aplicavel. | edicao=9735","nao_identificado","baixo","nao_aplicavel","","nao"
